grid_id_visited,customer_Identifier,traffic_type,traffic_amount
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
101,39,internet,10.0
1017,0,callout,3.5
1002,48,internet,10.0
102,380,callout,3.5
102,380,callout,3.5
102,380,callout,3.5
1,46,internet,10.0
1,46,internet,10.0
1,46,internet,10.0
1007,234,smsin,5.0
1008,358,internet,10.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1000,0,smsin,5.0
1,33,internet,10.0
1,33,internet,10.0
1014,53,smsin,5.0
102,373,callin,3.5
1008,86,callout,3.5
1008,86,callout,3.5
1019,31,smsin,5.0
1,39,callin,3.5
10,373,callout,3.5
100,41,smsout,5.0
1003,41,smsin,5.0
1012,32,smsin,5.0
100,48,callin,3.5
100,48,callin,3.5
100,48,callin,3.5
100,48,callin,3.5
102,20,callout,3.5
102,20,callout,3.5
102,20,callout,3.5
1002,41,smsout,5.0
1003,36,internet,10.0
1003,353,internet,10.0
1000,371,callout,3.5
1012,1,smsin,5.0
1012,1,smsin,5.0
102,373,callout,3.5
1000,20,smsin,5.0
1000,7,internet,10.0
1005,226,callout,3.5
1003,32,internet,10.0
1015,375,smsin,5.0
100,216,callout,3.5
1006,41,smsin,5.0
1006,41,smsin,5.0
1008,1514,smsout,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1004,39,smsin,5.0
1007,41,smsin,5.0
1007,41,smsin,5.0
1016,36,smsout,5.0
1000,92,callout,3.5
1017,44,smsin,5.0
1018,1,smsin,5.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,49,internet,10.0
1005,88239,internet,10.0
1005,20,callout,3.5
1005,20,callout,3.5
1007,53,callout,3.5
100,212,smsin,5.0
1008,0,callout,3.5
1010,27,smsin,5.0
1016,39,smsout,5.0
1016,39,smsout,5.0
10000,375,callout,3.5
10000,375,callout,3.5
102,233,callin,3.5
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1010,0,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1013,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1010,39,smsin,5.0
1016,32,smsin,5.0
1000,39,internet,10.0
100,32,internet,10.0
1011,880,callout,3.5
1008,33,internet,10.0
1008,33,internet,10.0
1016,1,smsin,5.0
1019,32,internet,10.0
1000,380,smsout,5.0
1003,36,smsout,5.0
1006,39,smsout,5.0
1011,44,callin,3.5
1011,1,callin,3.5
101,359,smsout,5.0
1006,33,smsin,5.0
101,48,smsin,5.0
101,48,smsin,5.0
1016,49,internet,10.0
1016,49,internet,10.0
1017,53,smsin,5.0
1005,34,callout,3.5
1007,63,callout,3.5
1008,385,callout,3.5
1006,359,smsout,5.0
1001,48,smsout,5.0
1012,353,smsout,5.0
1016,36,internet,10.0
1016,36,internet,10.0
1004,40,callout,3.5
1004,40,callout,3.5
1016,20,smsin,5.0
10,370,smsin,5.0
1,359,smsin,5.0
100,40,callout,3.5
1009,40,callout,3.5
1009,40,callout,3.5
1009,40,callout,3.5
1009,40,callout,3.5
1009,40,callout,3.5
1005,43,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1000,33,internet,10.0
1000,33,internet,10.0
1000,33,internet,10.0
102,39,smsout,5.0
100,39,smsout,5.0
100,39,smsout,5.0
1007,880,callout,3.5
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1018,27,callin,3.5
10000,86,internet,10.0
1001,33,internet,10.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
100,39,callin,3.5
100,39,callin,3.5
1004,88239,internet,10.0
1018,41,smsout,5.0
1005,33,internet,10.0
1005,33,internet,10.0
1005,33,internet,10.0
1005,33,internet,10.0
1013,40,callout,3.5
1013,40,callout,3.5
1013,40,callout,3.5
1013,40,callout,3.5
1007,40,callout,3.5
1007,40,callout,3.5
1007,40,callout,3.5
1007,40,callout,3.5
1007,40,callout,3.5
1008,46,smsout,5.0
1000,86,callout,3.5
1004,33,internet,10.0
1004,33,internet,10.0
1004,33,internet,10.0
1004,33,internet,10.0
1005,7,callin,3.5
1013,44,smsin,5.0
1001,39,smsout,5.0
1001,39,smsout,5.0
1015,32,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
10000,41,callout,3.5
1000,46,internet,10.0
1000,46,internet,10.0
1000,46,internet,10.0
100,53,smsout,5.0
1008,33,smsin,5.0
10,48,smsin,5.0
100,33,smsin,5.0
100,33,smsin,5.0
1005,86,internet,10.0
1006,40,callout,3.5
1006,40,callout,3.5
1006,40,callout,3.5
1005,49,smsin,5.0
1013,353,internet,10.0
1005,40,callout,3.5
1005,40,callout,3.5
1005,40,callout,3.5
1005,40,callout,3.5
1006,49,internet,10.0
1006,49,internet,10.0
1002,7,callout,3.5
1016,32,internet,10.0
1016,353,callin,3.5
101,880,callout,3.5
101,880,callout,3.5
1003,44,smsin,5.0
1012,34,smsin,5.0
1001,41,smsin,5.0
1007,33,callout,3.5
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1003,49,internet,10.0
1003,49,internet,10.0
1002,39,smsout,5.0
1002,39,smsout,5.0
1007,49,internet,10.0
1007,49,internet,10.0
1007,49,internet,10.0
1007,49,internet,10.0
1007,49,internet,10.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1005,355,callout,3.5
1016,44,smsin,5.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1005,47,internet,10.0
1005,47,internet,10.0
1019,33,internet,10.0
1016,33,internet,10.0
1016,33,internet,10.0
1016,33,internet,10.0
1016,33,internet,10.0
1016,33,internet,10.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
1005,233,callout,3.5
